value,id,order
生産環境工学専攻　機械工学コース,1942,1942
電子情報工学専攻　情報工学コース,1943,1943
電子情報工学専攻　電気電子工学コース,1944,1944
地域資源マネジメント学科,1945,1945
産業イノベーション学科,1946,1946
産業マネジメント学科,1947,1947
環境デザイン学科,1948,1948
学校教育教員養成課程　科学技術教育コース,1949,1949
学校教育教員養成課程　保健体育教育コース,1950,1950
学校教育教員養成課程　教育科学コース,1951,1951
学校教育教員養成課程　技術教育コース,1952,1952
学校教育教員養成課程　家庭科教育コース,1953,1953
数学物理学科,1954,1954
化学生命理工学科,1955,1955
社会医学系専攻,1956,1956
神経科学系専攻,1957,1957
生命医学系専攻,1958,1958
応用自然科学専攻,1959,1959
黒潮圏総合科学専攻,1960,1960
地域協働学専攻,1961,1961
理工学専攻　生物科学コース,1962,1962
農林海洋科学専攻,1963,1963
理工学専攻　数学物理学コース,1964,1964
理工学専攻　化学生命理工学コース,1965,1965
理工学専攻　情報科学コース,1966,1966
理工学専攻　地球環境防災学コース,1967,1967
地域協働学科,1968,1968
農林資源環境科学科,1969,1969
農芸化学科,1970,1970
グリーンサイエンス人材育成コース（学士課程）,1971,1971
生命・環境人材育成コース,1972,1972
スポーツ人材育成コース,1973,1973
国際人材育成コース,1974,1974
グリーンサイエンス人材育成コース（修士課程）,1975,1975
環境教育課程,1976,1976
生涯スポーツ芸術課程,1977,1977
経済工学科,1978,1978
音響設計学科,1979,1979
画像設計学科,1980,1980
環境設計学科,1981,1981
芸術情報設計学科,1982,1982
工業設計学科,1983,1983
芸術工学科,1984,1984
エネルギー科学科,1985,1985
化学工学科,1986,1986
機械航空工学科,1987,1987
材料工学科,1988,1988
量子物理工学科,1989,1989
船舶海洋工学科,1990,1990
土木工学科,1991,1991
融合基礎工学科,1992,1992
地球資源システム工学科,1993,1993
生物資源環境学科,1994,1994
臨床薬学科,1995,1995
ユーザー感性学専攻,1996,1996
オートモーティブサイエンス専攻,1997,1997
ライブラリーサイエンス専攻,1998,1998
エネルギー量子工学専攻,1999,1999
海洋システム工学専攻,2000,2000
建設システム工学専攻,2001,2001
材料物性工学専攻,2002,2002
地球資源システム工学専攻,2003,2003
都市環境システム工学専攻,2004,2004
量子物理工学専攻,2005,2005
船舶海洋工学専攻,2006,2006
物質創造工学専攻,2007,2007
水素エネルギーシステム専攻,2008,2008
言語・文学専攻,2009,2009
人文基礎専攻,2010,2010
歴史空間論専攻,2011,2011
実践臨床心理学専攻,2012,2012
教育システム専攻,2013,2013
空間システム専攻,2014,2014
行動システム専攻,2015,2015
人間共生システム専攻,2016,2016
都市共生デザイン専攻,2017,2017
経済工学専攻,2018,2018
経済システム専攻,2019,2019
産業マネジメント専攻,2020,2020
数理学専攻,2021,2021
システム生命科学専攻,2022,2022
医学・医科学専攻,2023,2023
医療経営・管理学専攻,2024,2024
歯学専攻,2025,2025
情報知能工学専攻,2026,2026
情報理工学専攻,2027,2027
先端エネルギー理工学専攻,2028,2028
大気海洋環境システム学専攻,2029,2029
物質理工学専攻,2030,2030
量子プロセス理工学専攻,2031,2031
総合理工学専攻　環境システム科学　地球環境理工学メジャー,2032,2032
総合理工学専攻　エネルギー科学　デバイス理工学メジャー,2033,2033
総合理工学専攻　エネルギー科学　プラズマ・量子理工学メジャー,2034,2034
総合理工学専攻　物質科学　材料理工学メジャー,2035,2035
総合理工学専攻　物質科学　化学・物質理工学メジャー,2036,2036
総合理工学専攻　環境システム科学　機械・システム理工学メジャー,2037,2037
環境農学専攻,2038,2038
生物産業創成専攻,2039,2039
農業資源経済学専攻,2040,2040
芸術工学専攻,2041,2041
デザインストラテジー専攻,2042,2042
地球社会統合科学専攻,2043,2043
共創学科,2044,2044
宇宙システム工学科,2045,2045
建設社会工学科,2046,2046
情報・通信工学科,2047,2047
生命化学情報工学科,2048,2048
知的システム工学科,2049,2049
物理情報工学科,2050,2050
情報創成工学専攻　物理情報工学分野,2051,2051
先端情報工学専攻,2052,2052
学際情報工学専攻,2053,2053
情報創成工学専攻　情報創成特設分野,2054,2054
情報創成工学専攻　生命化学情報工学分野,2055,2055
情報創成工学専攻　情報・通信工学分野,2056,2056
情報創成工学専攻　知能情報工学分野,2057,2057
情報創成工学専攻　知的システム工学分野,2058,2058
情報創成工学専攻,2059,2059
生命体工学専攻,2060,2060
生体機能応用工学専攻,2061,2061
人間知能システム工学専攻,2062,2062
工学専攻　建築学コース,2063,2063
工学専攻　国土デザインコース,2064,2064
工学専攻　マテリアル工学コース,2065,2065
工学専攻　電気エネルギー工学コース,2066,2066
工学専攻　電子システム工学コース,2067,2067
工学専攻　知能制御工学コース,2068,2068
工学専攻　電気宇宙システム工学コース,2069,2069
工学専攻　機械宇宙システム工学コース,2070,2070
経済法学科,2071,2071
理工学科　生命化学コース,2072,2072
理工学科　電気エネルギー工学コース,2073,2073
理工学科　メカニカルデザインコース,2074,2074
理工学科　物理学コース,2075,2075
理工学科　建築環境デザインコース,2076,2076
理工学科　情報ネットワーク工学コース,2077,2077
理工学科　数理サイエンスコース,2078,2078
理工学科　都市基盤工学コース,2079,2079
理工学科　電子デバイス工学コース,2080,2080
理工学科　機械エネルギー工学コース,2081,2081
機能物質化学科,2082,2082
理工学科　応用化学コース,2083,2083
理工学科　知能情報システム工学コース,2084,2084
知能情報システム学科,2085,2085
物理科学科,2086,2086
システム創成科学専攻,2087,2087
システム創成科学専攻　生産物質科学コース,2088,2088
システム創成科学専攻　電子情報システム学コース,2089,2089
システム創成科学専攻　社会循環システム学コース,2090,2090
システム創成科学専攻　先端融合工学コース,2091,2091
理工学専攻　知能情報工学コース,2092,2092
理工学専攻　機能材料化学コース,2093,2093
理工学専攻　機械エネルギー工学コース,2094,2094
理工学専攻　機械システム工学コース,2095,2095
理工学専攻　物理学コース,2096,2096
理工学専攻　データサイエンスコース,2097,2097
理工学専攻　建築環境デザインコース,2098,2098
理工学専攻　都市基盤工学コース,2099,2099
理工学専攻　数学コース,2100,2100
理工学専攻　電気電子工学コース,2101,2101
理工学専攻　社会基盤・建築デザインコース,2102,2102
理工学専攻　機械・電気エネルギー工学コース,2103,2103
理工学専攻　バイオ・マテリアルエンジニアリングコース,2104,2104
理工学専攻　数学・情報サイエンスコース,2105,2105
芸術地域デザイン学科,2106,2106
教育実践探究専攻,2107,2107
地域デザイン専攻,2108,2108
先進健康科学専攻　医科学コース,2109,2109
先進健康科学専攻　生体医工学コース,2110,2110
先進健康科学専攻　健康機能分子科学コース,2111,2111
先進健康科学専攻,2112,2112
先進健康科学専攻　総合看護科学コース,2113,2113
学校教育教員養成課程　幼稚園教育コース,2114,2114
工学科　化学・物質工学コース,2115,2115
工学科　構造工学コース,2116,2116
工学科　社会環境デザイン工学コース,2117,2117
工学科　情報工学コース,2118,2118
水産学科,2119,2119
国際健康開発専攻,2120,2120
経営意思決定専攻,2121,2121
経済経営政策専攻,2122,2122
グリーンシステム創成科学専攻,2123,2123
総合工学専攻　社会環境デザイン工学コース,2124,2124
総合工学専攻　機械工学コース,2125,2125
総合工学専攻　国際水環境工学コース,2126,2126
総合工学専攻　化学・物質工学コース,2127,2127
総合工学専攻　電気電子工学コース,2128,2128
総合工学専攻　情報工学コース,2129,2129
総合工学専攻　構造工学コース,2130,2130
生産システム工学専攻,2131,2131
総合工学専攻,2132,2132
海洋フィールド生命科学専攻,2133,2133
環境海洋資源学専攻,2134,2134
水産学専攻,2135,2135
環境共生政策学専攻,2136,2136
環境保全設計学専攻,2137,2137
熱帯医学専攻,2138,2138
災害・被ばく医療科学共同専攻,2139,2139
医療科学専攻,2140,2140
新興感染症病態制御学系専攻,2141,2141
放射線医療科学専攻,2142,2142
多文化社会学科,2143,2143
グローバルヘルス専攻,2144,2144
長崎大学－ロンドン大学衛生・熱帯医学大学院国際連携グローバルヘルス専攻,2145,2145
多文化社会学専攻,2146,2146
情報データ科学科,2147,2147
コミュニケーション情報学科,2148,2148
文学科,2149,2149
歴史学科,2150,2150
生涯スポーツ福祉課程,2151,2151
地域共生社会課程,2152,2152
土木建築学科,2153,2153
材料・応用化学科,2154,2154
情報電気工学科,2155,2155
機械数理工学科,2156,2156
創薬・生命薬科学科,2157,2157
